Index,mol_min,Chemical name,DILI_2_class,apol,ast_fraglike,ast_fraglike_ext,ast_violation,ast_violation_ext,a_acc,a_acid,a_aro,a_base,a_count,a_don,a_donacc,a_heavy,a_hyd,a_IC,a_ICM,a_nB,a_nBr,a_nC,a_nCl,a_nF,a_nH,a_nI,a_nN,a_nO,a_nP,a_nS,balabanJ,BCUT_PEOE_0,BCUT_PEOE_1,BCUT_PEOE_2,BCUT_PEOE_3,BCUT_SLOGP_0,BCUT_SLOGP_1,BCUT_SLOGP_2,BCUT_SLOGP_3,BCUT_SMR_0,BCUT_SMR_1,BCUT_SMR_2,BCUT_SMR_3,bpol,b_1rotN,b_1rotR,b_ar,b_count,b_double,b_heavy,b_max1len,b_rotN,b_rotR,b_single,b_triple,chi0,chi0v,chi0v_C,chi0_C,chi1,chi1v,chi1v_C,chi1_C,chiral,chiral_u,density,diameter,FCharge,GCUT_PEOE_0,GCUT_PEOE_1,GCUT_PEOE_2,GCUT_PEOE_3,GCUT_SLOGP_0,GCUT_SLOGP_1,GCUT_SLOGP_2,GCUT_SLOGP_3,GCUT_SMR_0,GCUT_SMR_1,GCUT_SMR_2,GCUT_SMR_3,Kier1,Kier2,Kier3,KierA1,KierA2,KierA3,KierFlex,lip_acc,lip_don,lip_druglike,lip_violation,logP(o/w),logS,mr,mutagenic,nmol,opr_brigid,opr_leadlike,opr_nring,opr_nrot,opr_violation,PC+,PC-,PEOE_PC+,PEOE_PC-,PEOE_RPC+,PEOE_RPC-,PEOE_VSA+0,PEOE_VSA+1,PEOE_VSA+2,PEOE_VSA+3,PEOE_VSA+4,PEOE_VSA+5,PEOE_VSA+6,PEOE_VSA-0,PEOE_VSA-1,PEOE_VSA-2,PEOE_VSA-3,PEOE_VSA-4,PEOE_VSA-5,PEOE_VSA-6,PEOE_VSA_FHYD,PEOE_VSA_FNEG,PEOE_VSA_FPNEG,PEOE_VSA_FPOL,PEOE_VSA_FPOS,PEOE_VSA_FPPOS,PEOE_VSA_HYD,PEOE_VSA_NEG,PEOE_VSA_PNEG,PEOE_VSA_POL,PEOE_VSA_POS,PEOE_VSA_PPOS,petitjean,petitjeanSC,Q_PC+,Q_PC-,Q_RPC+,Q_RPC-,Q_VSA_FHYD,Q_VSA_FNEG,Q_VSA_FPNEG,Q_VSA_FPOL,Q_VSA_FPOS,Q_VSA_FPPOS,Q_VSA_HYD,Q_VSA_NEG,Q_VSA_PNEG,Q_VSA_POL,Q_VSA_POS,Q_VSA_PPOS,radius,reactive,rings,RPC+,RPC-,rsynth,SlogP,SlogP_VSA0,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SMR,SMR_VSA0,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,TPSA,VAdjEq,VAdjMa,VDistEq,VDistMa,vdw_area,vdw_vol,vsa_acc,vsa_acid,vsa_base,vsa_don,vsa_hyd,vsa_other,vsa_pol,Weight,weinerPath,weinerPol,zagreb,ABCG2_Inhib,ABCG2_Inhib_binary,ABCB1_Inhib,ABCB1_Inhib_binary,BSEP_Inhib,BSEP_Inhib_binary,OATP1B1_Sum_Binary,OATP1B1_binary,OATP1B3_Sum_Binary,OATP1B3_binary,Transporter_Sum_float,Transporter_binary_score,Binary_Characterization
299,S1[C@H]2N([C@@H](C(O)=O)C1(C)C)C(=O)[C@@]2(OC)NC(=O)[C@H](C(O)=O)c1ccsc1,Temocillin,0,53.776276,0,0,3,5,7,0,5,0,45,5,12,27,13,84.423256,1.8760723,0,0,16,0,0,18,0,2,7,0,2,1.8042548,-2.6546085,-0.53364229,0.46989572,2.8763461,-2.9245372,-0.50972736,0.42503887,2.7579157,-2.4157484,-0.31096029,0.65031081,3.1388211,32.625725,6,0.20689656,5,47,4,29,5,7,0.24137931,38,0,20.145901,16.296474,9.9641018,10.740123,12.56422,9.7425146,3.8927345,4.5158553,4,0,0.89584053,11,0,-0.81931603,-0.47302976,0.048524726,2.7826412,-1.1652402,-0.40654221,0.060508821,2.7127101,-0.53863299,-0.23103583,0.21722279,3.0378551,21.702734,7.679584,3.4380164,19.185225,6.7550578,3.012974,4.7999001,9,3,1,0,1.235,-3.2023599,9.8544865,0,1,13,1,3,6,1,6.4359999,-6.4359999,3.2455904,-3.2455904,0.087435327,0.10701349,59.120747,29.857702,8.2679825,28.379631,33.597878,42.366531,0,39.703896,12.254904,48.222549,0,0,54.267685,18.175728,0.60341591,0.46129805,0.19358756,0.39658412,0.53870195,0.20299657,225.8074,172.62476,72.443413,148.40782,201.59047,75.964409,0.45454547,0.83333331,6.4359999,-6.4359999,0.10239279,0.10177129,0.43868375,0.41390625,0.24639304,0.56131625,0.58609372,0.3149232,164.16214,154.89001,92.204025,210.05309,219.32521,117.84906,6,0,3,0.10239279,0.10177129,0.66666669,0.52209997,18.01075,29.132809,112.77785,50.770454,3.185575,35.383869,4.4107962,49.275204,0,130.14926,9.6307297,106.44875,3.1243138,68.781204,13.925467,0,49.275204,26.008495,165.53313,133.24001,0.40063059,5.8579812,3.286077,9.2477503,374.21524,462.64816,29.637598,0,0,5.6825762,205.16641,55.316059,89.58786,414.45898,1720,47,150,0.045148544,0,0.12526186,0,0,0,0,0,0,0,0.17041041,0,0
300,Clc1cc2c(n(C(=O)N)c(O)c2C(=O)c2sccc2)cc1,Tenidap,1,40.327137,0,0,2,2,3,0,14,0,30,2,5,21,13,58.619537,1.9539845,0,0,14,1,0,9,0,2,3,0,1,1.8363352,-2.1578298,-0.59250975,0.67335933,2.2995563,-2.4806621,-0.47139722,0.87049967,2.4179606,-1.8204021,-0.39946055,0.95340997,2.6347113,15.774863,3,0.13043478,15,32,2,23,2,3,0.13043478,15,0,15.1459,12.111014,7.4641018,8.8614426,10.002908,7.1711521,3.6933756,5.2079082,0,0,0.88950878,8,0,-0.79976517,-0.43744132,0.1072408,2.4238636,-1.3704551,-0.30116293,0.31565952,2.5536585,-0.43427128,-0.20458873,0.37649804,2.7513416,15.879017,6.2456746,2.8125,12.527514,4.8647509,2.1691754,2.9020586,5,3,1,0,3.161,-4.4663901,8.1955671,0,1,15,1,3,3,0,3.941,-3.9419999,1.941366,-1.941366,0.16820751,0.18093434,10.993672,30.235022,0,58.406693,10.324173,0,17.440542,40.949314,54.091755,14.230966,0,13.566921,13.566921,14.418659,0.75085878,0.54209626,0.14934875,0.24914119,0.45790374,0.099792436,208.90742,150.82454,41.552502,69.317215,127.4001,27.764715,0.5,1,3.941,-3.9419999,0.18802334,0.20294267,0.65849984,0.69168127,0.14934875,0.34150016,0.3083187,0.19215143,183.21088,192.44278,41.552502,95.013763,85.78186,53.461262,4,1,3,0.18802334,0.20294267,1,3.2196,58.282413,12.41666,0,0,28.406193,0,3.5006065,108.74903,0,99.103149,8.1345701,47.724434,27.284319,0,12.859183,37.614288,104.03193,10.517568,70.426331,85.32,0.48250595,5.523562,2.8900461,8.5326424,278.22464,360.59903,27.133842,0,0,17.742489,165.99057,38.848595,58.443253,320.75598,831,35,114,0.071707033,0,0.10028107,0,0,0,0,0,0,0,0.1719881,0,1
301,P(OCOC(OC(C)C)=O)(OCOC(OC(C)C)=O)(=O)CO[C@@H](Cn1c2ncnc(N)c2nc1)C,Tenofovir disoproxil fumarate,1,70.593788,0,0,2,4,9,0,9,0,65,1,10,35,11,118.70765,1.8262714,0,0,19,0,0,30,0,5,10,1,0,1.8435419,-2.5549762,-0.26024449,0.12410863,2.6602898,-2.5779774,-0.20301741,0.30828664,2.691237,-2.3331041,0.048694763,0.14621702,2.8600895,61.842209,13,0.3611111,10,66,2,36,8,17,0.47222221,54,0,26.009861,21.005507,13.215178,13.861443,16.486691,12.294204,3.7949996,3.9616663,1,0,0.84016275,16,0,-0.82630622,-0.34645531,-0.052639734,2.6406748,-1.3347349,-0.27482152,-0.0077618663,2.6662734,-0.52238858,-0.13391344,-0.054299999,2.8620191,31.219135,15.421075,11.509421,27.163559,13.360497,9.9407091,10.369104,15,2,0,2,0.98053998,-3.2841001,12.502677,1,1,10,0,2,13,3,7.875,-7.8740001,4.1654811,-4.1654811,0.10258298,0.07978335,73.790649,77.722656,73.426613,53.593109,16.471806,0,55.583958,93.738388,15.729136,0,0,26.379671,6.6511192,39.652622,0.72831166,0.34191355,0.13643326,0.27168834,0.65808642,0.1352551,388.00055,182.15094,72.683411,144.73918,350.58878,72.055763,0.5,1,7.875,-7.8740001,0.15771429,0.11430023,0.46100691,0.16595824,0.16595824,0.53899312,0.83404177,0.37303486,245.59668,88.412552,88.412552,287.14304,444.32718,198.73048,8,1,2,0.15771429,0.11430023,1,2.2318001,55.330952,71.862312,88.24865,64.065315,0,0,0,37.430504,0,249.92148,11.95824,139.0009,52.25568,0,19.405949,6.187367,84.907822,83.671951,181.42955,185.44,0.32256484,6.1699252,3.9076409,9.9787178,532.73975,618.27069,71.746407,0,0,17.742489,222.99585,194.17805,89.488899,519.448,4401,47,170,0.079921208,0,0.42797491,0,0.2,0,3,1,4,1,7.7078962,2,1
302,S(CC[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CO)C(C)C)CO)CCC(O)=O)[C@H](CC)C)CCC(=O)N)CC(C)C)C(=O)N[C@@H](Cc1nc[nH]c1)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1nc[nH]c1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@H](C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](Cc1c2c([nH]c1)cccc2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](Cc1nc[nH]c1)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](Cc1ccccc1)C(O)=O)CO)C,Teriparatide,0,619.79877,0,0,3,5,63,0,30,0,580,68,131,289,135,975.80798,1.6824275,0,0,181,0,0,291,0,55,51,0,2,1.2258934,-2.7013485,-0.53886765,0.46620968,2.7017004,-2.8953602,-0.50314474,0.39800784,2.694818,-2.4474363,-0.35563561,0.64184254,2.9500494,386.31723,144,0.48979592,31,585,45,294,8,179,0.60884356,509,0,216.75978,167.32314,115.54876,121.64708,136.32925,97.985207,56.116398,60.700462,34,0,0.77731794,106,0,-0.86279249,-0.39990026,0.075519398,3.5319972,-1.3710467,-0.41330081,0.054200001,3.4457724,-0.53377116,-0.22946739,0.18879943,3.760627,277.32446,153.59291,113.29086,214.11446,118.47333,87.331184,87.774574,106,71,0,3,-12.213,-27.35618,105.75817,0,1,33,0,6,146,6,72.537003,-72.538002,36.147144,-36.147144,0.0078153312,0.010871689,884.54742,406.99173,185.56496,505.40887,574.67554,73.542496,0,336.58401,444.19873,0,39.521236,17.047728,607.77118,140.64139,0.66472667,0.37608588,0.18153946,0.33527333,0.62391412,0.15373385,2802.8169,1585.7643,765.46033,1413.6783,2630.731,648.21808,0.5,1,72.537003,-72.538002,0.0090850191,0.013648019,0.4344537,0.23546295,0.2066687,0.56554633,0.76453704,0.3588776,1831.8719,992.82843,871.41766,2384.6235,3223.667,1513.2058,53,0,6,0.0090850191,0.013648019,1,-15.24041,1068.401,292.71588,1224.6224,334.80951,54.338558,157.72438,0,346.06372,660.39417,664.30737,104.60995,1026.0753,126.51227,927.4856,146.04636,366.58615,1032.7389,450.24265,727.6897,1752.65,0.060459249,9.1996727,6.4329715,16.030169,4216.4956,5297.4272,515.54297,0,0,328.77017,1985.384,671.35938,1161.2335,4117.7852,1529330,430,1374,0.15440194,0,0.99381626,1,0.6,1,0,0,3,1,4.7482181,3,0
303,S1c2c(CCC1)cccc2OC[C@@H](O)CNC(C)(C)C,Tertatolol,0,50.433826,1,0,0,1,3,0,6,0,45,2,5,20,17,65.036987,1.4452664,0,0,16,0,0,25,0,1,2,0,1,1.7223179,-2.7110965,-0.47113615,0.48251474,2.6437047,-2.8412271,-0.42662984,0.51786852,2.6609683,-2.4449575,-0.30418199,0.65470874,2.90114,32.186176,5,0.23809524,6,46,0,21,7,6,0.2857143,40,0,14.587576,13.425141,10.844935,11.466255,9.455308,8.247016,5.4140668,6.2079082,1,0,0.70830339,11,0,-0.84481704,-0.32908043,-0.047523838,2.6157475,-1.1534348,-0.26536188,0.037777197,2.6835527,-0.52415383,-0.17428805,0.14797783,2.8733764,16.371881,7.3198571,5.3789062,15.670397,6.9893579,5.1270051,5.4763007,3,2,1,0,3.046,-3.38833,8.5055161,0,1,11,1,2,7,0,2.868,-2.869,1.5474665,-1.5474665,0.13566144,0.25088587,89.888489,53.907059,8.6190128,0,10.324173,0,0,98.786476,24.509808,19.760618,0,0,0,10.408187,0.93443358,0.48533598,0.032916069,0.065566443,0.51466399,0.032650374,295.47147,153.46509,10.408187,20.732361,162.73872,10.324173,0.45454547,0.83333331,2.868,-2.869,0.13947001,0.31369814,0.70639849,0.21866293,0.095409364,0.29360148,0.78133708,0.19819212,223.36591,69.142059,30.168806,92.837914,247.06177,62.669106,6,0,2,0.13947001,0.31369814,0.44999999,2.85267,54.395866,0,6.4686494,56.5994,3.185575,20.41914,0,52.929554,18.868406,137.44101,8.4745502,0,36.385113,19.561485,14.897653,0,90.666367,56.5994,132.19759,41.490002,0.48464775,5.3923173,3.3189929,8.3179398,316.20383,417.11926,2.503756,0,0,0,270.48117,0,21.753254,295.44699,913,26,100,0.37975854,0,0.24321865,0,0.1,0,0,0,0,0,0.72297716,0,0
304,ClC(Cl)C(Cl)Cl,Tetrachloroethane,1,13.573586,1,1,0,0,0,0,0,0,8,0,0,6,4,12,1.5,0,0,2,4,0,2,0,0,0,0,0,2.9934971,-2.2348058,-0.10175978,0.01105273,2.3770125,-2.290555,0.29445869,0.68949997,2.4017718,-1.9839084,0.26097062,0.58530003,2.6406534,3.8664141,1,0.2,0,7,0,5,3,1,0.2,7,0,5.1547008,5.6902742,1.1547005,1.1547005,2.6427345,2.9519479,0.33333334,0.33333334,0,0,1.326058,3,0,-0.64782149,-0.26175979,-0.1463688,1.5767562,-0.82589507,0.10021715,0.52950001,1.7753901,-0.44199145,0.097464822,0.4253,1.8989403,6,2.2222223,3,14.570714,6.4280481,10.223921,15.610209,0,0,1,0,2.49472,-2.41312,2.9282894,1,1,0,1,0,1,0,1.16,-1.16,0.40703914,-0.40703914,0.33764541,0.25,0,8.5307722,6.5547252,0,0,0,0,0,0,118.32779,0,0,0,0,1,0.88692659,0,0,0.11307342,0,133.41328,118.32779,0,0,15.085497,0,0.33333334,0.5,1.16,-1.16,0.5,0.25,0.063942447,0.88692659,0.88692659,0.93605757,0.11307342,0.04913098,8.5307722,118.32779,118.32779,124.88251,15.085497,6.5547252,2,1,0,0.5,0.25,1,2.5938001,0,0,10.081718,0,0,0,0,0,0,156.59457,3.0987999,0,0,0,10.081718,0,0,0,156.59457,0,0.85240519,3.321928,1.5655962,4.7883415,133.41328,126.57817,0,0,0,0,118.32779,13.661906,0,167.84999,29,4,22,0.47729889,0,0.0012894509,0,0,0,0,0,0,0,0.47858834,0,1
305,OC1=C2[C@H](C[C@@H]3[C@@](O)(C(=O)\C(=C(/O)\N)\C(=O)[C@H]3N(C)C)C2=O)[C@](O)(c2c1c(O)ccc2)C,Tetracycline,1,63.339031,0,0,3,4,9,0,6,0,56,9,18,32,18,91.065277,1.6261657,0,0,22,0,0,24,0,2,8,0,0,1.8234035,-2.7802856,-0.57716757,0.59875643,2.8566537,-2.8853588,-0.52659869,0.61954004,2.8283226,-2.5486526,-0.40597397,0.75296837,3.0835359,30.430967,1,0.028571429,6,59,5,35,4,1,0.028571429,48,0,23.911331,17.656586,13.171208,14.333981,14.772521,9.9702549,6.7985473,8.2430353,5,0,0.81553572,11,0,-0.8490414,-0.44156221,0.058751535,3.1256866,-1.3397632,-0.38436088,0.063371599,3.1160879,-0.5243305,-0.2315236,0.18522029,3.3652334,25.103674,8.2936983,3.3703513,19.826143,6.4972134,2.6252315,4.0254588,10,7,1,1,-0.169,-2.39152,10.929849,0,1,22,0,4,2,2,7.0840001,-7.0840001,3.5116575,-3.5116575,0.062193111,0.10923716,59.867096,37.124542,32.396095,8.458519,68.537903,0,0,88.389816,24.509808,0,0,0,47.351883,38.8377,0.61840284,0.49100441,0.21256535,0.38159716,0.50899559,0.16903183,250.74588,199.0892,86.189583,154.72748,206.38416,68.537903,0.45454547,0.83333331,7.0840001,-7.0840001,0.069875777,0.12704687,0.43264493,0.31413007,0.21256535,0.5673551,0.68586993,0.35478973,175.42599,127.37138,86.189583,230.04736,278.10199,143.85779,6,0,4,0.069875777,0.12704687,1,-0.059500001,109.05286,20.187147,75.568619,50.770454,15.192742,76.980125,0,58.172981,18.868406,38.569443,11.02284,71.586647,79.279991,59.592045,26.782297,38.140617,71.797958,17.062834,99.120392,181.62,0.3597711,6.129283,3.1898572,9.7707081,405.47336,544.96692,0,0,0,17.742489,197.30917,38.325089,126.27785,444.44,2350,76,186,0.094117299,0,0.28647855,0,0,0,0,0,0,0,0.38059586,0,1
306,s1cc(nc1)-c1[nH]c2c(n1)cccc2,Thiabendazole,1,28.46755,1,1,0,0,3,0,14,0,21,2,5,14,10,34.613014,1.6482387,0,0,10,0,0,7,0,3,0,0,1,1.6332153,-2.1057973,-0.61922735,0.71257299,2.1786013,-1.9491365,-0.53146791,0.80763149,2.3347681,-1.7703822,-0.45683599,0.96069425,2.5249133,13.232449,1,0.0625,15,23,0,16,1,1,0.0625,8,0,9.3804693,8.0832739,5.4641018,6.5520415,6.932653,5.2092581,2.3660254,3.3914115,0,0,0.80351228,7,0,-0.826105,-0.42186159,0.10836491,2.1829083,-0.77721721,-0.30738351,0.20123096,2.334163,-0.4191024,-0.20084983,0.31949422,2.5172088,9.2421875,3.8677685,1.76,6.7740855,2.7600982,1.2303727,1.3355101,3,1,1,0,2.0850599,-3.32867,5.7811561,0,1,15,1,3,1,0,2.0710001,-2.072,1.1196216,-1.1196216,0.15363103,0.30071124,0,45.690971,0,39.570194,0,0,0,43.231785,38.740772,0,0,5.6825762,5.6825762,0.13689101,0.93564779,0.52297646,0.064352222,0.064352222,0.47702351,0,167.23372,93.474602,11.502043,11.502043,85.261162,0,0.42857143,0.75,2.0710001,-2.072,0.13037179,0.27268341,0.70847893,0.56550461,0.063586332,0.2915211,0.43449536,0.22793475,126.63052,101.0759,11.365152,52.105244,77.659859,40.740093,4,0,3,0.13037179,0.27268341,1,2.6863999,0,33.57106,16.78553,0,0,0,0,111.14887,0,31.277687,5.72017,0,33.57106,16.78553,0,9.372942,101.77593,0,31.277687,41.57,0.64206427,5,2.6603594,7.2984648,178.73576,250.46663,5.6825762,0,0,0,143.15338,11.190562,17.047728,201.25301,293,17,76,0.25032568,0,0.063701764,0,0,0,0,0,0,0,0.31402743,0,1
307,S=C1NC(=O)C([C@@H](CCC)C)(CC)C(=O)N1,Thiopental,1,38.066273,1,0,0,2,3,0,0,0,34,2,5,16,8,55.86134,1.6429806,0,0,11,0,0,18,0,2,2,0,1,2.9150634,-2.7342896,-0.27926844,0.4753935,2.7654853,-2.8214078,-0.19072445,0.398238,2.7918363,-2.4970944,0.0096664941,0.62538415,3.0019798,24.053726,4,0.25,0,34,3,16,8,4,0.25,31,0,12.344935,10.739912,7.6986704,7.9307213,7.4844351,6.0626612,4.0420408,4.119391,1,0,0.76159078,8,0,-0.82587582,-0.31016868,0.085921682,2.6930811,-1.1836727,-0.33413425,0.018506758,2.700995,-0.53245008,-0.10230702,0.17238839,2.9264042,14.0625,5.5576558,2.4882812,12.171379,4.7606764,2.114923,3.6215,4,2,1,0,1.983,-4.6426301,6.6257873,0,1,6,1,1,4,0,2.5,-2.5,1.5347438,-1.5347438,0.15709774,0.20928733,68.246178,13.166624,31.384512,17.238026,25.899061,0,0,17.402626,64.944344,0,0,0,27.133842,0.27378201,0.79936433,0.41309425,0.10315679,0.20063566,0.58690578,0.097478867,212.38231,109.75459,27.407623,53.306686,155.9344,25.899061,0.5,1,2.5,-2.5,0.22759999,0.228,0.56680238,0.22128178,0.22128178,0.43319765,0.77871823,0.21191587,150.59315,58.792133,58.792133,115.09585,206.89687,56.303711,4,0,1,0.22759999,0.228,0.6875,1.3499,36.0215,10.802089,47.724434,0,4.4107962,0,0,0,56.605217,145.17007,6.5680399,47.724434,0,40.432297,0,0,56.605217,10.802089,145.17007,90.290001,0.54356444,5,2.6073875,7.7428861,265.689,318.20633,58.518353,0,0,11.365152,137.85938,39.065685,69.883507,242.343,398,29,78,0.28986549,0,0.039144132,0,0,0,0,0,0,0,0.32900962,0,1
308,Sc1ccccc1,Thiophenol,1,17.460758,1,1,0,0,0,0,6,0,13,0,0,7,6,17.086166,1.3143204,0,0,6,0,0,6,0,0,0,0,1,2.2149367,-2.1608391,-0.64730853,0.69913566,2.09549,-1.9539098,-0.53807992,0.80591482,2.3198073,-1.8221046,-0.49986199,0.85431087,2.453706,8.839242,0,0,6,13,0,7,2,0,0,7,0,5.112884,4.7283921,3.3867514,4.112884,3.3938468,2.5815041,1.9106836,2.8164966,0,0,0.73359889,4,0,-0.75067276,-0.38731766,0.080324516,1.8406656,-0.54824936,-0.26386139,0.16445385,2.0479934,-0.40709421,-0.1851557,0.19305076,2.1757345,5.1428571,2.34375,1.5,4.4870949,1.9911319,1.236807,1.2763425,0,0,1,0,2.395,-2.4028599,3.4585996,0,1,6,1,1,0,0,1.0319999,-1.0319999,0.42287472,-0.42287472,0.25328302,0.33724061,4.1846013,21.326929,7.7810974,0,0,0,0,24.509808,36.764713,26.362989,0,0,0,0,1,0.72469532,0,0,0.27530465,0,120.93014,87.637512,0,0,33.292629,0,0.25,0.33333334,1.0319999,-1.0319999,0.1744186,0.27325583,0.78199822,0.72469532,0.21800181,0.21800181,0.27530465,0,94.567146,87.637512,26.362989,26.362989,33.292629,0,3,1,1,0.1744186,0.27325583,1,1.9753,0,0,0,0,0,1.5507339,0,88.215919,46.107109,0,3.3694999,0,0,1.5507339,0,0,88.215919,0,46.107109,38.799999,0.86312056,3.8073549,1.7608353,5.2548308,120.93014,150.19107,0,0,0,0,83.227074,31.384512,0,110.18,42,5,30,0.18733953,0,0.0035771669,0,0,0,0,0,0,0,0.1909167,0,1
309,O=C1N[C@@H](CC1)C(=O)N[C@H](Cc1[nH]cnc1)C(=O)N1CCC[C@H]1C(=O)N,Thyrotropin,0,52.637447,0,0,3,5,6,0,5,0,48,5,11,26,11,82.46093,1.717936,0,0,16,0,0,22,0,6,4,0,0,1.653765,-2.5698705,-0.5603286,0.47128198,2.7361035,-2.8089406,-0.57183427,0.41871709,2.6875494,-2.3084126,-0.34994772,0.6209659,2.9878752,32.502556,7,0.25,5,50,4,28,4,8,0.2857143,41,0,18.681435,14.234162,9.6293917,10.275657,12.452397,8.6221809,4.5865521,4.9494896,3,0,0.80037409,11,0,-0.84625989,-0.42569044,0.061323211,2.7750428,-1.3706203,-0.41123605,0.052047078,2.679472,-0.52477801,-0.24448046,0.17939959,3.0105486,20.727041,9.4674559,5.2992001,14.956237,6.7351375,3.7316318,3.8743196,10,5,1,0,-2.7160001,-1.65224,9.1997843,0,1,15,1,3,7,1,6.0970001,-6.0970001,3.1327512,-3.1327512,0.07881666,0.11751259,105.22505,38.29847,13.703267,43.095066,51.798122,0,0,26.103939,0,0,0,5.6825762,54.267685,7.0617924,0.65585804,0.26971695,0.19410507,0.34414193,0.73028308,0.15003687,226.4258,93.11599,67.012054,118.81017,252.11998,51.798122,0.45454547,0.83333331,6.0970001,-6.0970001,0.093324587,0.13121207,0.44647104,0.21311428,0.21311428,0.55352896,0.78688574,0.3404147,154.13786,73.574715,73.574715,191.09811,271.66125,117.52339,6,0,3,0.093324587,0.13121207,1,-1.80813,68.918686,40.944977,124.1803,18.439579,2.7567475,18.868406,0,33.999886,75.473625,0,8.9316502,95.448868,19.909843,52.80703,14.702654,32.897186,128.34192,39.474712,0,150.28,0.41210872,5.8073549,3.2788389,9.1456223,345.23596,452.77576,54.267685,0,0,29.107641,146.4397,76.588638,94.740479,362.38998,1657,35,134,0.029935572,0,0.12583673,0,0,0,0,0,0,0,0.1557723,0,0
310,s1c(ccc1[C@H](C(O)=O)C)C(=O)c1ccccc1,Tiaprofenic,1,37.947517,0,0,1,2,3,0,11,0,30,2,5,18,13,46.129311,1.5376437,0,0,14,0,0,12,0,0,3,0,1,1.8471485,-2.4029005,-0.56818724,0.70446527,2.4618351,-2.3638511,-0.48548687,0.8154512,2.5454009,-2.1620402,-0.42391196,0.88949788,2.7276652,17.314484,4,0.21052632,11,31,2,19,3,4,0.21052632,18,0,13.120955,10.607257,8.1188021,9.4138489,8.5922241,6.3326678,4.4760675,6.0436769,1,0,0.78439039,10,0,-0.76031643,-0.41017172,0.093022972,2.3311908,-0.87402099,-0.28675479,0.18280058,2.4525688,-0.50022584,-0.22070429,0.22951338,2.6413374,14.409972,6.43787,3.5261707,11.190516,4.9190769,2.6620533,3.058167,3,1,1,0,2.9649999,-3.64992,7.2781186,0,1,11,1,2,4,0,3.105,-3.105,1.4624393,-1.4624393,0.18182386,0.22622594,19.270084,29.857702,0,28.219137,10.324173,14.708499,0,4.1846013,108.71661,0,0,0,27.133842,7.7675405,0.76043838,0.59077984,0.13950387,0.23956163,0.40922016,0.10005777,190.24812,147.8026,34.901382,59.934055,102.37959,25.032671,0.5,1,3.105,-3.105,0.21223833,0.20933977,0.7266289,0.59482867,0.13950387,0.27337107,0.40517136,0.1338672,181.78961,148.81554,34.901382,68.39257,101.36665,33.491192,5,1,2,0.21223833,0.20933977,1,3.1672001,0,13.433075,23.862217,25.385227,29.764593,0,4.4107962,123.50229,0,64.603706,7.0244298,47.724434,0,25.385227,10.313173,0,123.50229,13.433075,64.603706,54.369999,0.52150291,5.2479277,3.1100268,8.0252266,250.18219,331.86664,13.566921,0,0,0,172.61481,23.167019,40.700764,260.31299,638,25,90,0.068737306,0,0.067300998,0,0,0,0,0,0,0,0.1360383,0,1
